"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MMP16",0.0910606021417952,1.45472509717839,0.849984078484004,0.39557906963565,0.411872279646678,-7.6143705753697
"ATG9A",0.0247142399517122,6.69723328825918,0.848869312229112,0.396198789042217,0.412489988164439,-8.26130692079104
"ZFHX2",0.0761168712884392,1.40350198186998,0.848757049471689,0.396261230540385,0.412527460468454,-7.60621540115421
"SPAG9",0.0325629504711324,6.86624450710114,0.846539660263479,0.397495780756506,0.413785069242423,-8.25960630824854
"CLP1",-0.0360642474751547,3.23539805217681,-0.844796443359981,0.398467960732729,0.414769406269913,-7.9918880586192
"ANXA5",-0.0454729979885373,7.69015466140532,-0.843585666662054,0.399144046001873,0.415445424457205,-8.24095718681323
"RAB40B",0.0392638982594109,4.2239111066371,0.842788760464811,0.399589407400788,0.415881221622187,-8.16663716555854
"SLC16A6",0.146000897239371,1.44469777375862,0.842056771514067,0.39999875269222,0.416279478597488,-7.62864312331031
"PLK2",0.0762607376567326,5.17662613682716,0.839825327619571,0.401248185874103,0.417551905196049,-8.25843898726797
"COX7A2L",-0.0220608508886855,5.49737086537365,-0.838098828981696,0.402216498225914,0.418531638056547,-8.27227033858262
"GEMIN2",0.0267645642557501,2.44452735949404,0.836900067227971,0.402889652741333,0.419204130340665,-7.83218636957937
"FAM3B",0.216307508227389,1.3160664240414,0.833712056619787,0.404683141339995,0.421042155658722,-7.61995463726108
"MIPEP",-0.0345818842273355,3.99578355022768,-0.832528688574554,0.405350087689905,0.421707932077071,-8.1392441830525
"DNAJA4",0.0483682092510911,5.50411799636134,0.831952257994461,0.405675202231409,0.422018017021496,-8.27718091452568
"ATP13A4",0.212517182828307,1.14648734939931,0.831452225052462,0.405957353849698,0.422283369880869,-7.59346234848563
"MPV17L2",-0.039121876699268,3.67768446279369,-0.830267631887224,0.406626247927479,0.422950956247075,-8.08804314485069
"PPP1R36",0.0766051812485294,-0.741852089523087,0.829832827077499,0.40687193064734,0.423178281028712,-7.30497771702151
"RPL8",-0.0308840719282273,9.89271832683992,-0.829312789886554,0.407165889669344,0.423455783234831,-8.17906659958357
"KLHL5",0.0684243111614187,5.11370307035053,0.827958556495793,0.407931986146794,0.42422424242776,-8.26511372053164
"ZNF799",-0.0346875041189247,2.21050587816356,-0.827878917438709,0.407977065124477,0.424242835172109,-7.7819435751752
"TRIM54",0.139866041906544,-2.09797090506523,0.824285966510481,0.410013914616046,0.426332468417765,-7.16375843868761
"MED29",0.0253948646212354,5.59540473192458,0.82341144628411,0.410510596348369,0.426820463385475,-8.28648763808212
"CHMP5",0.0287528940266908,5.80307723157765,0.823270503731497,0.41059067783795,0.426875270113219,-8.28955721220447
