"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VPS18",1.72350148991135,6.34240345135098,12.8519689825269,2.65903172668698e-22,3.84074107784871e-21,39.8752306033581
"NBPF26",-2.87085610395689,1.52341981383237,-12.8453485790142,2.74206229258446e-22,3.95698719487095e-21,40.1576903738343
"RBPMS",-1.42009020980916,7.23588796035383,-12.8447947225667,2.74912554593816e-22,3.96349299202033e-21,39.7462753520334
"CASC10",-2.66674309810846,0.856587412496631,-12.8439362329419,2.76010989436824e-22,3.97563461386579e-21,40.2010101780198
"AKR7L",-3.87383334692907,0.036813597134651,-12.8419261286329,2.78600196239176e-22,4.00920672009122e-21,40.203030343304
"CP",-5.17287343747773,-0.780842445667002,-12.838685324248,2.82826162672524e-22,4.06624862051795e-21,40.1950269607803
"HAO2",-7.73063730004291,-1.17247609396331,-12.835772826441,2.86678955366537e-22,4.11782466166768e-21,40.1611023544565
"MTPN",1.21522150839924,7.58253830213126,12.8322260205904,2.9144213904574e-22,4.18236993803567e-21,39.6891157409862
"ITM2C",-3.11165238429418,5.79371978097518,-12.8296384385716,2.9496723544337e-22,4.22904503089926e-21,39.6803833274743
"ARHGEF1",-1.67792584557948,6.03821757475246,-12.8290392878491,2.95789556578567e-22,4.23691910545089e-21,39.6591801727542
"RGL1",-2.06934908875593,4.01930680861394,-12.8287832922311,2.96141606965122e-22,4.23804866130068e-21,39.7887630373842
"DDC",-8.80093792576169,-0.786277255960499,-12.828418150218,2.96644486442482e-22,4.24133264348592e-21,40.1079865188929
"NBL1",-3.12742349057705,4.45686301093981,-12.8264688673502,2.993436245776e-22,4.27598310135572e-21,39.7188430004604
"TAL1",-2.39891663996747,1.94877606936171,-12.8253149515407,3.00953046592188e-22,4.29501804212016e-21,40.0432796899826
"S100A16",-2.70145679111445,5.01602553598414,-12.8235977770774,3.03364185145928e-22,4.32544908471395e-21,39.6653204193621
"PDGFRA",-5.04266453163493,2.67270909760801,-12.8156313879696,3.14806478556744e-22,4.4844746573469e-21,39.8633430501019
"B3GNT3",-5.67434421622391,-1.84090598947953,-12.8151136015399,3.15565023959369e-22,4.4911561620933e-21,40.0940372263054
"CUL9",-1.04410105661277,5.25513621076158,-12.8036112853431,3.3289749172321e-22,4.73349109908538e-21,39.5793994012324
"SOST",-6.70283820344325,-3.21670380703737,-12.7991027728181,3.39949388959837e-22,4.82933596239373e-21,40.0086442135401
"CILP",-4.33742801114453,-1.34457668647944,-12.7973635014118,3.42709788514296e-22,4.86025443788121e-21,40.0121660587899
