"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATP6V1B1",0.744793307007914,0.146648500894463,0.843032453473539,0.399695915648784,0.511453392514513,-6.10762498749775
"DNAAF1",-0.491439920545595,-0.680206519213589,-0.84290711422193,0.399765935563758,0.511504554565725,-6.11547083478708
"PDGFA",-0.365352140388105,4.26385013453077,-0.842826957057347,0.399810718696213,0.511523420636951,-6.82547581415599
"AQP3",0.756156739938665,7.56807219505493,0.842637205438694,0.399916743393601,0.511620631301151,-7.14946210717557
"PEX7",0.209184689366598,2.98191641645793,0.842514377178888,0.399985383363929,0.511670004004232,-6.42153815205682
"IGFL3",0.709193333850213,-4.6178074033322,0.842237685656018,0.400140032600772,0.511829385950466,-6.07389514070668
"LSP1",-0.539498923092188,5.39012898341836,-0.84198933121441,0.400278874310297,0.511968525659459,-7.06979273252263
"TP53INP1",-0.273613345173945,5.36297616585411,-0.841852260535302,0.400355515653377,0.512028094334311,-7.03219375280083
"UQCRB",0.177243748812595,7.54304069363116,0.841703659740741,0.400438613913874,0.512095911410285,-7.1672799205115
"IFIT1",0.868046066612661,3.85156977807465,0.841434974018162,0.400588890634827,0.512246940189882,-6.46932680556396
"SPDYE6",-0.406831092812194,-0.303645764184334,-0.84138494794002,0.400616874123487,0.512246940189882,-6.1308714234792
"DND1",-0.428565643145491,-2.66397061361091,-0.840649940257918,0.401028157139315,0.512734325994849,-6.08825704401137
"HTRA3",-0.652168313763189,4.7565498371718,-0.840489545770211,0.401117941755998,0.512810617880097,-6.9814248342221
"TERF2IP",-0.152820215281301,5.97110573554094,-0.840310568497558,0.401218142826646,0.512900214262815,-7.09752001401849
"CFAP61",-0.465690707614649,-2.94076538764509,-0.840222762336408,0.401267306936762,0.51292455861178,-6.08619148303706
